timestamp,dataset_name,round,Attack_precision,Attack_recall,Attack_f1_score,Attack_support,Normal_precision,Normal_recall,Normal_f1_score,Normal_support,accuracy,macro avg_precision,macro avg_recall,macro avg_f1_score,macro avg_support,weighted avg_precision,weighted avg_recall,weighted avg_f1_score,weighted avg_support
2025-09-03 23:11:04,ocppflowmeter,1,0.9961538461538462,1.0,0.9980732177263969,1036.0,1.0,0.9845559845559846,0.9922178988326849,259.0,0.9969111969111969,0.9980769230769231,0.9922779922779923,0.9951455582795409,1295.0,0.9969230769230769,0.9969111969111969,0.9969021539476545,1295.0
2025-09-03 23:11:05,ocppflowmeter,2,0.9990356798457087,1.0,0.9995176073323685,1036.0,1.0,0.9961389961389961,0.9980657640232108,259.0,0.9992277992277993,0.9995178399228544,0.9980694980694981,0.9987916856777896,1295.0,0.999228543876567,0.9992277992277993,0.9992272386705369,1295.0
2025-09-03 23:11:05,ocppflowmeter,3,0.999034749034749,0.999034749034749,0.999034749034749,1036.0,0.9961389961389961,0.9961389961389961,0.9961389961389961,259.0,0.9984555984555985,0.9975868725868726,0.9975868725868726,0.9975868725868726,1295.0,0.9984555984555985,0.9984555984555985,0.9984555984555985,1295.0
2025-09-03 23:11:06,ocppflowmeter,4,0.9951969260326609,1.0,0.9975926817525277,1036.0,1.0,0.9806949806949807,0.9902534113060428,259.0,0.9961389961389961,0.9975984630163304,0.9903474903474904,0.9939230465292852,1295.0,0.9961575408261287,0.9961389961389961,0.9961248276632308,1295.0
2025-09-03 23:11:06,ocppflowmeter,5,0.9990356798457087,1.0,0.9995176073323685,1036.0,1.0,0.9961389961389961,0.9980657640232108,259.0,0.9992277992277993,0.9995178399228544,0.9980694980694981,0.9987916856777896,1295.0,0.999228543876567,0.9992277992277993,0.9992272386705369,1295.0
2025-09-03 23:11:07,ocppflowmeter,6,0.9980732177263969,1.0,0.9990356798457087,1036.0,1.0,0.9922779922779923,0.9961240310077519,259.0,0.9984555984555985,0.9990366088631984,0.9961389961389961,0.9975798554267303,1295.0,0.9984585741811175,0.9984555984555985,0.9984533500781173,1295.0
2025-09-03 23:11:07,ocppflowmeter,7,0.9990356798457087,1.0,0.9995176073323685,1036.0,1.0,0.9961389961389961,0.9980657640232108,259.0,0.9992277992277993,0.9995178399228544,0.9980694980694981,0.9987916856777896,1295.0,0.999228543876567,0.9992277992277993,0.9992272386705369,1295.0
2025-09-03 23:11:08,ocppflowmeter,8,0.9980732177263969,1.0,0.9990356798457087,1036.0,1.0,0.9922779922779923,0.9961240310077519,259.0,0.9984555984555985,0.9990366088631984,0.9961389961389961,0.9975798554267303,1295.0,0.9984585741811175,0.9984555984555985,0.9984533500781173,1295.0
2025-09-03 23:11:08,ocppflowmeter,9,0.9990356798457087,1.0,0.9995176073323685,1036.0,1.0,0.9961389961389961,0.9980657640232108,259.0,0.9992277992277993,0.9995178399228544,0.9980694980694981,0.9987916856777896,1295.0,0.999228543876567,0.9992277992277993,0.9992272386705369,1295.0
2025-09-03 23:11:09,ocppflowmeter,10,0.9980732177263969,1.0,0.9990356798457087,1036.0,1.0,0.9922779922779923,0.9961240310077519,259.0,0.9984555984555985,0.9990366088631984,0.9961389961389961,0.9975798554267303,1295.0,0.9984585741811175,0.9984555984555985,0.9984533500781173,1295.0
2025-09-03 23:11:09,ocppflowmeter,11,0.9951969260326609,1.0,0.9975926817525277,1036.0,1.0,0.9806949806949807,0.9902534113060428,259.0,0.9961389961389961,0.9975984630163304,0.9903474903474904,0.9939230465292852,1295.0,0.9961575408261287,0.9961389961389961,0.9961248276632308,1295.0
