timestamp,client_id,dataset_name,round,xai_method_used,Attack_precision,Attack_recall,Attack_f1_score,Attack_support,Normal_precision,Normal_recall,Normal_f1_score,Normal_support,accuracy,macro avg_precision,macro avg_recall,macro avg_f1_score,macro avg_support,weighted avg_precision,weighted avg_recall,weighted avg_f1_score,weighted avg_support
2025-08-10 17:29:44,0,cicflowmeter,1,both,0.9952785646836638,0.9943396226415094,0.9948088721094857,1060.0,0.9774436090225563,0.9811320754716981,0.9792843691148776,265.0,0.9916981132075472,0.9863610868531101,0.9877358490566037,0.9870466206121816,1325.0,0.9917115735514425,0.9916981132075472,0.991703971510564,1325.0
2025-08-10 17:31:09,0,cicflowmeter,2,both,0.9962335216572504,0.9981132075471698,0.9971724787935909,1060.0,0.9923954372623575,0.9849056603773585,0.9886363636363636,265.0,0.9954716981132076,0.994314479459804,0.9915094339622641,0.9929044212149774,1325.0,0.9954659047782719,0.9954716981132076,0.9954652557621454,1325.0
2025-08-10 17:32:32,0,cicflowmeter,3,both,0.9962335216572504,0.9981132075471698,0.9971724787935909,1060.0,0.9923954372623575,0.9849056603773585,0.9886363636363636,265.0,0.9954716981132076,0.994314479459804,0.9915094339622641,0.9929044212149774,1325.0,0.9954659047782719,0.9954716981132076,0.9954652557621454,1325.0
2025-08-10 17:33:57,0,cicflowmeter,4,both,0.9962335216572504,0.9981132075471698,0.9971724787935909,1060.0,0.9923954372623575,0.9849056603773585,0.9886363636363636,265.0,0.9954716981132076,0.994314479459804,0.9915094339622641,0.9929044212149774,1325.0,0.9954659047782719,0.9954716981132076,0.9954652557621454,1325.0
2025-08-10 17:35:21,0,cicflowmeter,5,both,0.9952963311382879,0.9981132075471698,0.9967027790861988,1060.0,0.9923664122137404,0.9811320754716981,0.9867172675521821,265.0,0.9947169811320755,0.9938313716760141,0.989622641509434,0.9917100233191904,1325.0,0.9947103473533784,0.9947169811320755,0.9947056767793954,1325.0
2025-08-10 17:36:44,0,cicflowmeter,6,both,0.9952963311382879,0.9981132075471698,0.9967027790861988,1060.0,0.9923664122137404,0.9811320754716981,0.9867172675521821,265.0,0.9947169811320755,0.9938313716760141,0.989622641509434,0.9917100233191904,1325.0,0.9947103473533784,0.9947169811320755,0.9947056767793954,1325.0
2025-08-10 17:38:08,0,cicflowmeter,7,both,0.9962335216572504,0.9981132075471698,0.9971724787935909,1060.0,0.9923954372623575,0.9849056603773585,0.9886363636363636,265.0,0.9954716981132076,0.994314479459804,0.9915094339622641,0.9929044212149774,1325.0,0.9954659047782719,0.9954716981132076,0.9954652557621454,1325.0
2025-08-10 17:39:33,0,cicflowmeter,8,both,0.9952963311382879,0.9981132075471698,0.9967027790861988,1060.0,0.9923664122137404,0.9811320754716981,0.9867172675521821,265.0,0.9947169811320755,0.9938313716760141,0.989622641509434,0.9917100233191904,1325.0,0.9947103473533784,0.9947169811320755,0.9947056767793954,1325.0
2025-08-10 17:40:56,0,cicflowmeter,9,both,0.9953007518796992,0.9990566037735849,0.9971751412429378,1060.0,0.9961685823754789,0.9811320754716981,0.9885931558935361,265.0,0.9954716981132076,0.9957346671275891,0.9900943396226415,0.9928841485682369,1325.0,0.9954743179788551,0.9954716981132076,0.9954587441730576,1325.0
2025-08-10 17:42:19,0,cicflowmeter,10,both,0.9962335216572504,0.9981132075471698,0.9971724787935909,1060.0,0.9923954372623575,0.9849056603773585,0.9886363636363636,265.0,0.9954716981132076,0.994314479459804,0.9915094339622641,0.9929044212149774,1325.0,0.9954659047782719,0.9954716981132076,0.9954652557621454,1325.0
2025-08-10 17:43:43,0,cicflowmeter,11,both,0.9953007518796992,0.9990566037735849,0.9971751412429378,1060.0,0.9961685823754789,0.9811320754716981,0.9885931558935361,265.0,0.9954716981132076,0.9957346671275891,0.9900943396226415,0.9928841485682369,1325.0,0.9954743179788551,0.9954716981132076,0.9954587441730576,1325.0
2025-08-10 17:45:07,0,cicflowmeter,12,both,0.9953007518796992,0.9990566037735849,0.9971751412429378,1060.0,0.9961685823754789,0.9811320754716981,0.9885931558935361,265.0,0.9954716981132076,0.9957346671275891,0.9900943396226415,0.9928841485682369,1325.0,0.9954743179788551,0.9954716981132076,0.9954587441730576,1325.0
2025-08-10 17:46:31,0,cicflowmeter,13,both,0.9953007518796992,0.9990566037735849,0.9971751412429378,1060.0,0.9961685823754789,0.9811320754716981,0.9885931558935361,265.0,0.9954716981132076,0.9957346671275891,0.9900943396226415,0.9928841485682369,1325.0,0.9954743179788551,0.9954716981132076,0.9954587441730576,1325.0
2025-08-10 17:47:54,0,cicflowmeter,14,both,0.9953007518796992,0.9990566037735849,0.9971751412429378,1060.0,0.9961685823754789,0.9811320754716981,0.9885931558935361,265.0,0.9954716981132076,0.9957346671275891,0.9900943396226415,0.9928841485682369,1325.0,0.9954743179788551,0.9954716981132076,0.9954587441730576,1325.0
2025-08-10 17:49:17,0,cicflowmeter,15,both,0.9953007518796992,0.9990566037735849,0.9971751412429378,1060.0,0.9961685823754789,0.9811320754716981,0.9885931558935361,265.0,0.9954716981132076,0.9957346671275891,0.9900943396226415,0.9928841485682369,1325.0,0.9954743179788551,0.9954716981132076,0.9954587441730576,1325.0
2025-08-10 17:50:41,0,cicflowmeter,16,both,0.9953007518796992,0.9990566037735849,0.9971751412429378,1060.0,0.9961685823754789,0.9811320754716981,0.9885931558935361,265.0,0.9954716981132076,0.9957346671275891,0.9900943396226415,0.9928841485682369,1325.0,0.9954743179788551,0.9954716981132076,0.9954587441730576,1325.0
