timestamp,client_id,dataset_name,round,xai_method_used,Attack_precision,Attack_recall,Attack_f1_score,Attack_support,Normal_precision,Normal_recall,Normal_f1_score,Normal_support,accuracy,macro avg_precision,macro avg_recall,macro avg_f1_score,macro avg_support,weighted avg_precision,weighted avg_recall,weighted avg_f1_score,weighted avg_support
2025-08-10 16:35:59,0,ocppflowmeter,1,both,0.9990356798457087,1.0,0.9995176073323685,1036.0,1.0,0.9961389961389961,0.9980657640232108,259.0,0.9992277992277993,0.9995178399228544,0.9980694980694981,0.9987916856777896,1295.0,0.999228543876567,0.9992277992277993,0.9992272386705369,1295.0
2025-08-10 16:37:21,0,ocppflowmeter,2,both,0.9990356798457087,1.0,0.9995176073323685,1036.0,1.0,0.9961389961389961,0.9980657640232108,259.0,0.9992277992277993,0.9995178399228544,0.9980694980694981,0.9987916856777896,1295.0,0.999228543876567,0.9992277992277993,0.9992272386705369,1295.0
2025-08-10 16:38:40,0,ocppflowmeter,3,both,1.0,0.999034749034749,0.9995171414775471,1036.0,0.9961538461538462,1.0,0.9980732177263969,259.0,0.9992277992277993,0.9980769230769231,0.9995173745173744,0.9987951796019721,1295.0,0.9992307692307691,0.9992277992277993,0.999228356727317,1295.0
2025-08-10 16:39:59,0,ocppflowmeter,4,both,1.0,0.999034749034749,0.9995171414775471,1036.0,0.9961538461538462,1.0,0.9980732177263969,259.0,0.9992277992277993,0.9980769230769231,0.9995173745173744,0.9987951796019721,1295.0,0.9992307692307691,0.9992277992277993,0.999228356727317,1295.0
2025-08-10 16:41:19,0,ocppflowmeter,5,both,1.0,0.999034749034749,0.9995171414775471,1036.0,0.9961538461538462,1.0,0.9980732177263969,259.0,0.9992277992277993,0.9980769230769231,0.9995173745173744,0.9987951796019721,1295.0,0.9992307692307691,0.9992277992277993,0.999228356727317,1295.0
2025-08-10 16:42:37,0,ocppflowmeter,6,both,1.0,0.999034749034749,0.9995171414775471,1036.0,0.9961538461538462,1.0,0.9980732177263969,259.0,0.9992277992277993,0.9980769230769231,0.9995173745173744,0.9987951796019721,1295.0,0.9992307692307691,0.9992277992277993,0.999228356727317,1295.0
2025-08-10 16:43:56,0,ocppflowmeter,7,both,1.0,0.999034749034749,0.9995171414775471,1036.0,0.9961538461538462,1.0,0.9980732177263969,259.0,0.9992277992277993,0.9980769230769231,0.9995173745173744,0.9987951796019721,1295.0,0.9992307692307691,0.9992277992277993,0.999228356727317,1295.0
2025-08-10 16:45:16,0,ocppflowmeter,8,both,0.9990356798457087,1.0,0.9995176073323685,1036.0,1.0,0.9961389961389961,0.9980657640232108,259.0,0.9992277992277993,0.9995178399228544,0.9980694980694981,0.9987916856777896,1295.0,0.999228543876567,0.9992277992277993,0.9992272386705369,1295.0
2025-08-10 16:46:36,0,ocppflowmeter,9,both,1.0,1.0,1.0,1036.0,1.0,1.0,1.0,259.0,1.0,1.0,1.0,1.0,1295.0,1.0,1.0,1.0,1295.0
2025-08-10 16:47:55,0,ocppflowmeter,10,both,1.0,0.999034749034749,0.9995171414775471,1036.0,0.9961538461538462,1.0,0.9980732177263969,259.0,0.9992277992277993,0.9980769230769231,0.9995173745173744,0.9987951796019721,1295.0,0.9992307692307691,0.9992277992277993,0.999228356727317,1295.0
2025-08-10 16:49:13,0,ocppflowmeter,11,both,1.0,0.999034749034749,0.9995171414775471,1036.0,0.9961538461538462,1.0,0.9980732177263969,259.0,0.9992277992277993,0.9980769230769231,0.9995173745173744,0.9987951796019721,1295.0,0.9992307692307691,0.9992277992277993,0.999228356727317,1295.0
2025-08-10 16:50:33,0,ocppflowmeter,12,both,1.0,0.999034749034749,0.9995171414775471,1036.0,0.9961538461538462,1.0,0.9980732177263969,259.0,0.9992277992277993,0.9980769230769231,0.9995173745173744,0.9987951796019721,1295.0,0.9992307692307691,0.9992277992277993,0.999228356727317,1295.0
2025-08-10 16:51:52,0,ocppflowmeter,13,both,1.0,0.999034749034749,0.9995171414775471,1036.0,0.9961538461538462,1.0,0.9980732177263969,259.0,0.9992277992277993,0.9980769230769231,0.9995173745173744,0.9987951796019721,1295.0,0.9992307692307691,0.9992277992277993,0.999228356727317,1295.0
2025-08-10 16:53:12,0,ocppflowmeter,14,both,0.9990356798457087,1.0,0.9995176073323685,1036.0,1.0,0.9961389961389961,0.9980657640232108,259.0,0.9992277992277993,0.9995178399228544,0.9980694980694981,0.9987916856777896,1295.0,0.999228543876567,0.9992277992277993,0.9992272386705369,1295.0
2025-08-10 16:54:31,0,ocppflowmeter,15,both,1.0,0.999034749034749,0.9995171414775471,1036.0,0.9961538461538462,1.0,0.9980732177263969,259.0,0.9992277992277993,0.9980769230769231,0.9995173745173744,0.9987951796019721,1295.0,0.9992307692307691,0.9992277992277993,0.999228356727317,1295.0
2025-08-10 16:55:50,0,ocppflowmeter,16,both,1.0,0.999034749034749,0.9995171414775471,1036.0,0.9961538461538462,1.0,0.9980732177263969,259.0,0.9992277992277993,0.9980769230769231,0.9995173745173744,0.9987951796019721,1295.0,0.9992307692307691,0.9992277992277993,0.999228356727317,1295.0
2025-08-10 16:57:09,0,ocppflowmeter,17,both,0.999034749034749,0.999034749034749,0.999034749034749,1036.0,0.9961389961389961,0.9961389961389961,0.9961389961389961,259.0,0.9984555984555985,0.9975868725868726,0.9975868725868726,0.9975868725868726,1295.0,0.9984555984555985,0.9984555984555985,0.9984555984555985,1295.0
