,rank,disr,diss,dior,dios,diar,tots,rank,disr,diss,dior,dios,diar,tots,label
0,631.3,0.0,0.0,9.4,2.25,0.35,2.25,259.68484948612536,0.0,0.0,5.1442354042886524,0.8506963092234007,0.8127277008872491,0.8506963092234007,0.0
1,580.7222222222222,0.0,0.0,4.555555555555555,1.2777777777777777,0.0,1.2777777777777777,241.34300841834698,0.0,0.0,2.727252921298651,0.751903901522118,0.0,0.751903901522118,0.0
2,591.2631578947369,0.0,0.0,3.1052631578947367,1.2105263157894737,0.0,1.2105263157894737,236.38289139662635,0.0,0.0,2.601169327695725,0.7132825035177586,0.0,0.7132825035177586,0.0
3,581.55,0.0,0.0,4.25,1.5,0.0,1.5,219.27739581586943,0.0,0.0,2.4468024246479643,0.6069769786668839,0.0,0.6069769786668839,0.0
4,578.8,0.0,0.0,0.9,0.85,0.0,0.85,217.5087657035797,0.0,0.0,1.2937094768634556,0.4893604849295929,0.0,0.4893604849295929,0.0
5,593.4736842105264,0.0,0.0,1.4210526315789473,0.6842105263157895,0.0,0.6842105263157895,207.92449709264196,0.0,0.0,1.865350413124218,0.4775669329409193,0.0,0.4775669329409193,0.0
6,535.0555555555555,0.0,0.0,3.7777777777777777,1.4444444444444444,0.0,1.4444444444444444,190.58593004738344,0.0,0.0,1.477500096767412,0.6156987634551992,0.0,0.6156987634551992,0.0
7,577.2631578947369,0.0,0.0,3.1578947368421053,1.105263157894737,0.0,1.105263157894737,188.84792297427026,0.0,0.0,1.8337320140672695,0.5671308728156005,0.0,0.5671308728156005,0.0
8,559.85,0.0,0.0,0.7,0.75,0.0,0.75,196.42147888767425,0.0,0.0,0.8013147091860318,0.5501196042201808,0.0,0.5501196042201808,0.0
9,558.75,0.0,0.0,0.75,0.55,0.0,0.55,195.4807501627987,0.0,0.0,1.019545822516343,0.5104177855340405,0.0,0.5104177855340405,0.0
10,558.0,0.0,0.0,0.65,0.7,0.0,0.7,194.757879375771,0.0,0.0,0.812727700887249,0.4701623459816272,0.0,0.4701623459816272,0.0
11,539.0,0.0,0.0,0.6842105263157895,0.5789473684210527,0.0,0.5789473684210527,180.75704996240427,0.0,0.0,0.8200698871944031,0.5072572735017882,0.0,0.5072572735017882,0.0
12,556.7,0.0,0.0,1.8,0.85,0.0,0.85,193.5132526401446,0.0,0.0,1.399247918291146,0.6708203932499369,0.0,0.6708203932499369,0.0
13,555.05,0.0,0.0,2.0,0.85,0.0,0.85,191.54427137018962,0.0,0.0,1.0760551736979407,0.6708203932499369,0.0,0.6708203932499369,0.0
14,554.25,0.0,0.0,2.15,1.15,0.0,1.15,190.55262431039606,0.0,0.0,1.3869694338832115,0.670820393249937,0.0,0.670820393249937,0.0
15,552.25,0.0,0.0,1.95,0.9,0.0,0.9,188.06770197542104,0.0,0.0,1.190974832912761,0.7181848464596078,0.0,0.7181848464596078,0.0
16,560.7368421052631,0.0,0.0,1.1578947368421053,0.7368421052631579,0.0,0.7368421052631579,188.4827849802685,0.0,0.0,1.0678721258619792,0.6533762964749499,0.0,0.6533762964749499,0.0
17,551.65,0.0,0.0,0.95,0.9,0.0,0.9,187.41911237707464,0.0,0.0,0.9445132413883325,0.44721359549995787,0.0,0.44721359549995787,0.0
18,551.5,0.0,0.0,0.5,0.55,0.0,0.55,187.2660645909141,0.0,0.0,0.6882472016116853,0.5104177855340405,0.0,0.5104177855340405,0.0
19,551.35,0.0,0.0,0.55,0.55,0.0,0.55,187.11360888930275,0.0,0.0,0.6048053188292994,0.6048053188292994,0.0,0.6048053188292994,0.0
20,551.2,0.0,0.0,0.8,0.65,0.0,0.65,186.96174672066505,0.0,0.0,1.0052493799000692,0.4893604849295929,0.0,0.4893604849295929,0.0
21,551.05,0.0,0.0,0.5,0.7,0.0,0.7,186.8104795324874,0.0,0.0,0.6882472016116853,0.5712405705774795,0.0,0.5712405705774795,0.0
22,560.8421052631579,0.0,0.0,0.47368421052631576,0.47368421052631576,0.0,0.47368421052631576,185.7238879980155,0.0,0.0,0.6966922684794661,0.512989176042577,0.0,0.512989176042577,0.0
23,550.85,0.0,0.0,0.85,0.65,0.0,0.65,186.34384601421218,0.0,0.0,0.8750939799154206,0.5871429486123998,0.0,0.5871429486123998,0.0
24,550.6,0.0,0.0,0.65,0.6,0.0,0.6,186.36026231045355,0.0,0.0,0.812727700887249,0.5982430416161189,0.0,0.5982430416161189,0.0
25,555.9444444444445,0.0,0.0,0.6111111111111112,0.6111111111111112,0.0,0.6111111111111112,190.42289538017036,0.0,0.0,0.6076849889141855,0.6076849889141857,0.0,0.6076849889141857,0.0
26,528.0555555555555,0.0,0.0,1.7777777777777777,0.8888888888888888,0.1111111111111111,1.0,174.60694421276682,0.0,0.0,1.2153699778283713,0.5829830881301374,0.47140452079103173,0.6859943405700354,0.0
27,551.0,0.0,0.0,1.25,0.55,0.75,0.95,185.99915110162817,0.0,0.0,1.2513150976809202,0.6048053188292994,1.7129537431920892,0.6863327411532597,0.0
28,551.0,0.0,0.0,1.05,0.75,1.45,1.25,186.50864238477135,0.0,0.0,1.0990426455975697,0.6386663736585051,2.1392325234704352,0.8506963092234007,0.0
29,550.75,0.0,0.0,1.85,1.0,0.0,1.0,186.36943362438404,0.0,0.0,1.4608937423083823,0.5619514869490163,0.0,0.5619514869490163,0.0
30,551.65,0.0,0.0,1.2,0.95,0.0,0.95,187.64055083000977,0.0,0.0,1.005249379900069,0.5104177855340405,0.0,0.5104177855340405,0.0
31,539.8947368421053,0.0,0.0,1.1578947368421053,0.7894736842105263,0.0,0.7894736842105263,185.1707604518483,0.0,0.0,1.0678721258619792,0.5353033790313108,0.0,0.5353033790313108,0.0
32,542.1052631578947,0.0,0.0,1.0,0.6842105263157895,0.0,0.6842105263157895,186.29632749312825,0.0,0.0,0.8819171036881969,0.6710382982072027,0.0,0.6710382982072027,0.0
33,540.2105263157895,0.0,0.0,1.8421052631578947,0.9473684210526315,0.0,0.9473684210526315,184.7678961253726,0.0,0.0,1.5370663939515445,0.6212607441973955,0.0,0.6212607441973955,0.0
34,540.6842105263158,0.0,0.0,0.8947368421052632,0.5789473684210527,0.0,0.5789473684210527,185.66698163694974,0.0,0.0,0.8752610304046612,0.5072572735017882,0.0,0.5072572735017882,0.0
35,540.2631578947369,0.0,0.0,0.47368421052631576,0.631578947368421,0.0,0.631578947368421,185.2499339047005,0.0,0.0,0.7723284457212328,0.5972647203701474,0.0,0.5972647203701474,0.0
36,552.2,0.0,0.0,0.55,0.55,0.0,0.55,186.48454147871428,0.0,0.0,0.6048053188292994,0.6048053188292994,0.0,0.6048053188292994,0.0
37,551.4,0.0,0.0,0.55,0.4,0.0,0.4,186.9264983609164,0.0,0.0,0.8255779474818965,0.5982430416161189,0.0,0.5982430416161189,0.0
38,551.05,0.0,0.0,0.35,0.45,0.0,0.45,186.8518904035183,0.0,0.0,0.4893604849295929,0.5104177855340405,0.0,0.5104177855340405,0.0
39,550.9,0.0,0.0,0.45,0.55,0.0,0.55,186.73648756864227,0.0,0.0,0.6048053188292994,0.5104177855340405,0.0,0.5104177855340405,0.0
40,559.5263157894736,0.0,0.0,0.42105263157894735,0.3157894736842105,0.0,0.3157894736842105,187.44787969550146,0.0,0.0,0.606976978666884,0.47756693294091923,0.0,0.47756693294091923,0.0
41,550.7,0.0,0.0,0.55,0.65,0.0,0.65,186.5591764448736,0.0,0.0,0.6863327411532597,0.5871429486123998,0.0,0.5871429486123998,0.0
42,550.65,0.0,0.0,0.4,0.4,0.0,0.4,186.49630305352323,0.0,0.0,0.5982430416161189,0.5026246899500346,0.0,0.5026246899500346,0.0
43,566.1052631578947,0.0,0.0,1.8421052631578947,0.8421052631578947,0.0,0.8421052631578947,177.8007295125773,0.0,0.0,1.3849652179642493,0.6882472016116855,0.0,0.6882472016116855,0.0
44,532.3684210526316,0.0,0.0,2.0,1.105263157894737,0.0,1.105263157894737,172.29406726302298,0.0,0.0,1.4529663145135578,0.6578362547106201,0.0,0.6578362547106201,0.0
45,551.25,0.0,0.0,1.25,0.65,0.0,0.65,185.94874081457587,0.0,0.0,1.164157703189193,0.48936048492959283,0.0,0.48936048492959283,0.0
46,550.95,0.0,0.0,1.05,0.85,0.0,0.85,186.15202474265345,0.0,0.0,1.0990426455975697,0.4893604849295929,0.0,0.4893604849295929,0.0
47,550.85,0.0,0.0,0.85,0.65,0.0,0.65,186.09880652350697,0.0,0.0,0.812727700887249,0.48936048492959294,0.0,0.48936048492959294,0.0
48,550.8,0.0,0.0,1.25,0.8,0.0,0.8,186.10738269809943,0.0,0.0,1.9159991209755154,0.6155870112510924,0.0,0.6155870112510924,0.0
49,550.75,0.0,0.0,0.8,0.6,0.0,0.6,186.11622712702942,0.0,0.0,0.8335087534664907,0.5026246899500346,0.0,0.5026246899500346,0.0
50,550.7,0.0,0.0,1.65,0.9,0.0,0.9,186.12533977205567,0.0,0.0,1.1821033884786185,0.5525062514530824,0.0,0.5525062514530824,0.0
51,550.65,0.0,0.0,1.1,0.8,0.0,0.8,186.13472059378472,0.0,0.0,1.0711528467275955,0.6958523739384593,0.0,0.6958523739384593,0.0
52,550.6,0.0,0.0,0.55,0.45,0.0,0.45,186.14436955167213,0.0,0.0,0.7591546545162482,0.5104177855340405,0.0,0.5104177855340405,0.0
53,561.9444444444445,0.0,0.0,0.3888888888888889,0.4444444444444444,0.0,0.4444444444444444,192.02526556257925,0.0,0.0,0.6076849889141854,0.5113099925649136,0.0,0.5113099925649136,0.0
54,551.0,0.0,0.0,0.35,0.25,0.0,0.3,186.06903076688047,0.0,0.0,0.5871429486123997,0.4442616583193193,0.0,0.5712405705774793,0.0
55,550.65,0.0,0.0,0.15,0.25,0.35,0.5,186.13472059378472,0.0,0.0,0.3663475485325232,0.4442616583193193,0.9333020044867297,0.6882472016116853,0.0
56,550.4,0.0,0.0,0.6,0.45,1.5,0.95,186.1856458936674,0.0,0.0,0.8207826816681232,0.5104177855340405,2.1398475105532757,0.7591546545162483,0.0
57,550.9,0.0,0.0,0.4,0.5,0.45,0.7,186.81313489265432,0.0,0.0,0.5026246899500346,0.512989176042577,0.8870412083230171,0.5712405705774793,0.0
58,532.6315789473684,0.0,0.0,0.7368421052631579,0.7894736842105263,0.0,0.7894736842105263,172.68217772232308,0.0,0.0,0.805681579172283,0.5353033790313106,0.0,0.5353033790313106,0.0
