timestamp,dataset_name,round,Attack_precision,Attack_recall,Attack_f1_score,Attack_support,Normal_precision,Normal_recall,Normal_f1_score,Normal_support,accuracy,macro avg_precision,macro avg_recall,macro avg_f1_score,macro avg_support,weighted avg_precision,weighted avg_recall,weighted avg_f1_score,weighted avg_support
2025-09-04 01:32:23,cicflowmeter,1,0.9822926374650512,0.9943396226415094,0.9882794186591655,1060.0,0.9761904761904762,0.9283018867924528,0.9516441005802708,265.0,0.9811320754716981,0.9792415568277637,0.9613207547169811,0.9699617596197181,1325.0,0.9810722052101363,0.9811320754716981,0.9809523550433866,1325.0
2025-09-04 01:32:24,cicflowmeter,2,0.9841565703634669,0.9962264150943396,0.9901547116736991,1060.0,0.9841269841269841,0.9358490566037736,0.9593810444874274,265.0,0.9841509433962264,0.9841417772452254,0.9660377358490566,0.9747678780805633,1325.0,0.9841506531161703,0.9841509433962264,0.9839999782364447,1325.0
2025-09-04 01:32:24,cicflowmeter,3,0.9980952380952381,0.9886792452830189,0.9933649289099526,1060.0,0.9563636363636364,0.9924528301886792,0.9740740740740741,265.0,0.9894339622641509,0.9772294372294372,0.9905660377358491,0.9837195014920134,1325.0,0.9897489177489178,0.9894339622641509,0.989506757942777,1325.0
2025-09-04 01:32:25,cicflowmeter,4,0.9952874646559849,0.9962264150943396,0.9957567185289957,1060.0,0.9848484848484849,0.9811320754716981,0.9829867674858223,265.0,0.9932075471698113,0.990067974752235,0.9886792452830189,0.9893717430074089,1325.0,0.9931996686944848,0.9932075471698113,0.9932027283203609,1325.0
2025-09-04 01:32:25,cicflowmeter,5,0.9990530303030303,0.9952830188679245,0.997164461247637,1060.0,0.9814126394052045,0.9962264150943396,0.9887640449438202,265.0,0.9954716981132076,0.9902328348541174,0.995754716981132,0.9929642530957286,1325.0,0.995524952123465,0.9954716981132076,0.9954843779868737,1325.0
2025-09-04 01:32:26,cicflowmeter,6,0.9990557129367328,0.9981132075471698,0.9985842378480415,1060.0,0.9924812030075187,0.9962264150943396,0.9943502824858758,265.0,0.9977358490566037,0.9957684579721258,0.9971698113207548,0.9964672601669586,1325.0,0.99774081095089,0.9977358490566037,0.9977374467756083,1325.0
2025-09-04 01:32:26,cicflowmeter,7,0.999054820415879,0.9971698113207547,0.9981114258734656,1060.0,0.9887640449438202,0.9962264150943396,0.9924812030075187,265.0,0.9969811320754717,0.9939094326798497,0.9966981132075472,0.9952963144404922,1325.0,0.9969966653214671,0.9969811320754717,0.9969853813002761,1325.0
2025-09-04 01:32:27,cicflowmeter,8,0.9990557129367328,0.9981132075471698,0.9985842378480415,1060.0,0.9924812030075187,0.9962264150943396,0.9943502824858758,265.0,0.9977358490566037,0.9957684579721258,0.9971698113207548,0.9964672601669586,1325.0,0.99774081095089,0.9977358490566037,0.9977374467756083,1325.0
2025-09-04 01:32:27,cicflowmeter,9,0.9990557129367328,0.9981132075471698,0.9985842378480415,1060.0,0.9924812030075187,0.9962264150943396,0.9943502824858758,265.0,0.9977358490566037,0.9957684579721258,0.9971698113207548,0.9964672601669586,1325.0,0.99774081095089,0.9977358490566037,0.9977374467756083,1325.0
2025-09-04 01:32:28,cicflowmeter,10,0.9990557129367328,0.9981132075471698,0.9985842378480415,1060.0,0.9924812030075187,0.9962264150943396,0.9943502824858758,265.0,0.9977358490566037,0.9957684579721258,0.9971698113207548,0.9964672601669586,1325.0,0.99774081095089,0.9977358490566037,0.9977374467756083,1325.0
2025-09-04 01:32:28,cicflowmeter,11,0.9990557129367328,0.9981132075471698,0.9985842378480415,1060.0,0.9924812030075187,0.9962264150943396,0.9943502824858758,265.0,0.9977358490566037,0.9957684579721258,0.9971698113207548,0.9964672601669586,1325.0,0.99774081095089,0.9977358490566037,0.9977374467756083,1325.0
2025-09-04 01:32:29,cicflowmeter,12,0.9990557129367328,0.9981132075471698,0.9985842378480415,1060.0,0.9924812030075187,0.9962264150943396,0.9943502824858758,265.0,0.9977358490566037,0.9957684579721258,0.9971698113207548,0.9964672601669586,1325.0,0.99774081095089,0.9977358490566037,0.9977374467756083,1325.0
2025-09-04 01:32:29,cicflowmeter,13,0.9990557129367328,0.9981132075471698,0.9985842378480415,1060.0,0.9924812030075187,0.9962264150943396,0.9943502824858758,265.0,0.9977358490566037,0.9957684579721258,0.9971698113207548,0.9964672601669586,1325.0,0.99774081095089,0.9977358490566037,0.9977374467756083,1325.0
2025-09-04 01:32:30,cicflowmeter,14,0.9990557129367328,0.9981132075471698,0.9985842378480415,1060.0,0.9924812030075187,0.9962264150943396,0.9943502824858758,265.0,0.9977358490566037,0.9957684579721258,0.9971698113207548,0.9964672601669586,1325.0,0.99774081095089,0.9977358490566037,0.9977374467756083,1325.0
2025-09-04 01:32:30,cicflowmeter,15,0.9990557129367328,0.9981132075471698,0.9985842378480415,1060.0,0.9924812030075187,0.9962264150943396,0.9943502824858758,265.0,0.9977358490566037,0.9957684579721258,0.9971698113207548,0.9964672601669586,1325.0,0.99774081095089,0.9977358490566037,0.9977374467756083,1325.0
2025-09-04 01:32:31,cicflowmeter,16,0.9990557129367328,0.9981132075471698,0.9985842378480415,1060.0,0.9924812030075187,0.9962264150943396,0.9943502824858758,265.0,0.9977358490566037,0.9957684579721258,0.9971698113207548,0.9964672601669586,1325.0,0.99774081095089,0.9977358490566037,0.9977374467756083,1325.0
